//Exported ASCII-File
[Header]
FileName = C:\Users\reoml\Desktop\Mestrado\mapa raman\novas medidas\Medidas Raman - Rafael\Medidas Raman - Rafael\GO em substrato metalico (0.01 com e sem EDA) - Rafael.WIP
ImageName = Scan_003_Spec.Data 1_F: Min & Max -> Maximum [1516.3 rel. 1/cm -> 1677.3 rel. 1/cm]
PointsPerLine = 61
LinesPerImage = 61
ScanUnit = µm
ScanWidth = 30
ScanHeight = 30
ScanOriginX = -2.01399993896484
ScanOriginY = 0.526000022888184
ScanOriginZ = 0
DataUnit = CCD cts
[Data]
 2.37338E+01	 1.94395E+01	 1.43129E+01	 1.50322E+01	 1.27588E+01	 1.01935E+01	 1.07089E+01	 1.76330E+01	 2.04566E+01	 3.19716E+01	 2.54716E+01	 1.88924E+01	 2.04336E+01	 1.02713E+01	 1.34476E+01	 1.03951E+01	 1.18061E+01	 1.02595E+01	 8.54115E+00	 1.16885E+01	 1.19328E+01	 1.03454E+01	 2.39878E+01	 2.67338E+01	 1.29472E+01	 1.66836E+01	 1.99354E+01	 1.41903E+01	 1.07469E+01	 1.07500E+01	 1.35649E+01	 1.85030E+01	 1.36895E+01	 1.47365E+01	 1.59192E+01	 1.87164E+01	 1.25858E+01	 1.00678E+01	 8.28391E+00	 8.17447E+00	 7.91458E+00	 6.13337E+00	 7.58301E+00	 9.04716E+00	 1.03734E+01	 1.38874E+01	 1.33904E+01	 9.75000E+00	 1.52713E+01	 2.54273E+01	 2.98893E+01	 2.89305E+01	 2.44314E+01	 2.13793E+01	 2.00927E+01	 1.94908E+01	 1.63472E+01	 1.03110E+01	 9.31822E+00	 2.02311E+01	 2.62530E+01
 1.66097E+01	 1.20319E+01	 1.30322E+01	 1.27658E+01	 1.20583E+01	 1.28725E+01	 1.16284E+01	 1.18543E+01	 1.58201E+01	 2.35334E+01	 1.85552E+01	 1.86720E+01	 1.30030E+01	 1.36293E+01	 1.12437E+01	 9.89210E+00	 1.29299E+01	 1.18834E+01	 1.62903E+01	 1.12184E+01	 6.46870E+00	 1.05703E+01	 2.00792E+01	 3.50396E+01	 3.51921E+01	 1.48353E+01	 1.23341E+01	 1.08870E+01	 1.01043E+01	 9.49688E+00	 1.94068E+01	 2.51374E+01	 2.04055E+01	 1.38292E+01	 1.02319E+01	 6.12930E+00	 9.19757E+00	 7.56963E+00	 9.03778E+00	 8.88337E+00	 1.06473E+01	 7.87840E+00	 1.17945E+01	 1.11832E+01	 1.29299E+01	 2.16600E+01	 9.70463E+00	 8.19351E+00	 1.41814E+01	 2.24109E+01	 4.31775E+01	 4.17252E+01	 3.54752E+01	 2.46986E+01	 1.89033E+01	 1.62848E+01	 1.80217E+01	 1.22241E+01	 1.19317E+01	 2.29655E+01	 2.76972E+01
 2.25030E+01	 1.12500E+01	 1.12019E+01	 1.06677E+01	 1.03110E+01	 1.31293E+01	 9.58760E+00	 1.06712E+01	 1.19038E+01	 1.60732E+01	 1.69305E+01	 1.15887E+01	 1.09395E+01	 1.17713E+01	 1.56720E+01	 1.14822E+01	 1.16505E+01	 1.40916E+01	 1.40935E+01	 1.26293E+01	 9.45978E+00	 1.10615E+01	 1.10168E+01	 1.34634E+01	 1.98607E+01	 1.32921E+01	 9.83366E+00	 1.16230E+01	 1.09354E+01	 1.14637E+01	 1.06522E+01	 1.75552E+01	 1.97995E+01	 1.67513E+01	 2.07125E+01	 1.85276E+01	 1.47469E+01	 1.69132E+01	 1.65402E+01	 1.08612E+01	 8.34452E+00	 7.12023E+00	 1.01147E+01	 9.89514E+00	 1.29313E+01	 1.38730E+01	 1.37193E+01	 1.44779E+01	 2.03924E+01	 2.21009E+01	 3.63008E+01	 5.00477E+01	 4.80575E+01	 3.63184E+01	 3.21968E+01	 2.36927E+01	 2.02588E+01	 1.02780E+01	 7.61122E+00	 1.14664E+01	 2.01170E+01
 1.77125E+01	 1.12125E+01	 1.06166E+01	 7.72244E+00	 1.21867E+01	 1.60792E+01	 1.71807E+01	 1.43703E+01	 1.41203E+01	 1.77026E+01	 1.97138E+01	 1.21591E+01	 1.12797E+01	 1.22408E+01	 1.38824E+01	 1.54121E+01	 1.51671E+01	 1.32138E+01	 1.65208E+01	 1.69421E+01	 1.80159E+01	 1.79716E+01	 1.60152E+01	 1.23129E+01	 8.99688E+00	 8.81671E+00	 7.36923E+00	 9.91955E+00	 1.28856E+01	 2.13476E+01	 1.99869E+01	 1.16473E+01	 1.10198E+01	 1.40346E+01	 1.78841E+01	 1.50213E+01	 1.32365E+01	 1.49309E+01	 1.66306E+01	 1.51736E+01	 1.51193E+01	 8.61696E+00	 7.47932E+00	 6.85669E+00	 7.78209E+00	 7.65548E+00	 8.82315E+00	 6.59980E+00	 1.04684E+01	 2.59317E+01	 3.64151E+01	 4.57058E+01	 4.18062E+01	 3.84635E+01	 3.02066E+01	 2.60596E+01	 1.92527E+01	 1.33513E+01	 7.16683E+00	 7.50000E+00	 6.05830E+00
 1.39878E+01	 1.03624E+01	 8.11236E+00	 9.16767E+00	 1.21101E+01	 1.88830E+01	 2.44115E+01	 2.02849E+01	 2.15008E+01	 2.93417E+01	 3.13066E+01	 2.12989E+01	 1.59535E+01	 1.96101E+01	 2.13094E+01	 1.73304E+01	 1.66704E+01	 1.70570E+01	 2.02849E+01	 2.02028E+01	 1.85274E+01	 1.86234E+01	 2.17084E+01	 1.96259E+01	 1.53793E+01	 1.30346E+01	 1.00805E+01	 1.16230E+01	 1.47374E+01	 1.10005E+01	 9.82505E+00	 1.08083E+01	 8.00353E+00	 5.97244E+00	 1.09314E+01	 1.56621E+01	 1.70977E+01	 1.93109E+01	 2.17541E+01	 1.80124E+01	 1.11555E+01	 1.30194E+01	 9.26943E+00	 5.33980E+00	 9.82917E+00	 7.12344E+00	 7.16767E+00	 8.67358E+00	 1.70421E+01	 3.43101E+01	 3.69218E+01	 3.36104E+01	 2.56179E+01	 1.96749E+01	 1.92401E+01	 1.82134E+01	 1.35389E+01	 7.99093E+00	 8.91955E+00	 8.87842E+00	 6.25706E+00
 1.22438E+01	 1.14862E+01	 9.24311E+00	 9.85173E+00	 1.32994E+01	 1.51017E+01	 2.21167E+01	 3.33202E+01	 3.82785E+01	 3.98638E+01	 3.28391E+01	 2.11770E+01	 1.40297E+01	 1.92490E+01	 3.53667E+01	 4.04534E+01	 2.93260E+01	 2.63862E+01	 3.21331E+01	 2.80318E+01	 2.19305E+01	 2.15415E+01	 1.47530E+01	 1.73793E+01	 1.75213E+01	 1.62668E+01	 1.23511E+01	 1.13647E+01	 1.12848E+01	 1.25975E+01	 1.24146E+01	 8.47244E+00	 8.71245E+00	 7.24093E+00	 7.65836E+00	 7.31217E+00	 1.16836E+01	 1.80986E+01	 1.82989E+01	 1.61230E+01	 1.06646E+01	 1.00198E+01	 1.06424E+01	 7.95573E+00	 8.67078E+00	 5.87237E+00	 7.27438E+00	 7.78802E+00	 8.79838E+00	 1.71284E+01	 2.31203E+01	 2.44664E+01	 2.15891E+01	 1.78841E+01	 1.83793E+01	 1.26696E+01	 1.09177E+01	 7.76484E+00	 7.78658E+00	 8.69206E+00	 6.48621E+00
 1.65247E+01	 1.12514E+01	 8.44757E+00	 8.88242E+00	 1.07098E+01	 1.79270E+01	 2.79540E+01	 3.39494E+01	 4.17561E+01	 4.27660E+01	 3.22804E+01	 2.00894E+01	 1.50570E+01	 1.44786E+01	 2.32862E+01	 3.38224E+01	 3.74594E+01	 3.41951E+01	 2.77073E+01	 1.86463E+01	 1.62846E+01	 1.39427E+01	 8.44272E+00	 9.27075E+00	 1.89051E+01	 2.55152E+01	 2.99329E+01	 2.01463E+01	 1.62708E+01	 1.61270E+01	 1.33449E+01	 8.58499E+00	 6.00000E+00	 6.30016E+00	 7.87022E+00	 8.14232E+00	 8.94206E+00	 8.17038E+00	 8.94150E+00	 9.59575E+00	 8.92288E+00	 7.79115E+00	 9.89922E+00	 1.09132E+01	 8.80016E+00	 9.13834E+00	 7.90280E+00	 8.41683E+00	 8.12344E+00	 7.24311E+00	 7.26943E+00	 1.20583E+01	 1.17936E+01	 1.08834E+01	 1.04196E+01	 8.56151E+00	 6.99369E+00	 6.25990E+00	 5.18346E+00	 5.45841E+00	 6.64922E+00
 2.14957E+01	 1.67138E+01	 1.19367E+01	 1.13883E+01	 1.60533E+01	 1.84051E+01	 1.94220E+01	 2.32708E+01	 2.83463E+01	 2.54609E+01	 1.93151E+01	 1.57508E+01	 1.29421E+01	 1.31343E+01	 1.88517E+01	 2.47257E+01	 3.03229E+01	 3.52359E+01	 3.67747E+01	 2.89293E+01	 2.31732E+01	 2.23440E+01	 1.44051E+01	 1.01867E+01	 7.43671E+00	 9.04838E+00	 1.68251E+01	 2.08784E+01	 1.44885E+01	 1.10411E+01	 1.04385E+01	 7.86926E+00	 7.16004E+00	 7.94150E+00	 7.94463E+00	 7.15548E+00	 7.79838E+00	 8.04433E+00	 1.05662E+01	 1.15443E+01	 1.09168E+01	 9.08002E+00	 1.00217E+01	 9.21339E+00	 9.34542E+00	 1.03793E+01	 1.46591E+01	 1.57834E+01	 1.23924E+01	 8.81016E+00	 6.82774E+00	 7.09717E+00	 8.78658E+00	 8.78658E+00	 9.12022E+00	 9.63337E+00	 8.70466E+00	 7.10130E+00	 5.91003E+00	 5.12845E+00	 5.75000E+00
 2.96009E+01	 1.99747E+01	 1.48451E+01	 1.52401E+01	 1.50418E+01	 1.55248E+01	 1.49367E+01	 1.39196E+01	 1.46696E+01	 1.21334E+01	 1.16334E+01	 1.05213E+01	 1.11799E+01	 1.44299E+01	 1.91972E+01	 2.49006E+01	 2.82554E+01	 2.95384E+01	 2.82721E+01	 2.53874E+01	 2.78109E+01	 3.15871E+01	 2.59534E+01	 1.76234E+01	 1.07918E+01	 9.83760E+00	 1.52652E+01	 1.82401E+01	 1.21017E+01	 1.00030E+01	 1.25617E+01	 1.55828E+01	 1.30570E+01	 1.08482E+01	 1.20489E+01	 1.37247E+01	 1.19625E+01	 1.17943E+01	 1.25887E+01	 9.79838E+00	 9.88337E+00	 9.68986E+00	 9.01035E+00	 9.20282E+00	 1.37316E+01	 2.09006E+01	 2.58880E+01	 2.02523E+01	 1.55248E+01	 1.40484E+01	 8.71836E+00	 5.33002E+00	 5.15415E+00	 6.12615E+00	 7.49311E+00	 1.08300E+01	 1.45217E+01	 1.38276E+01	 7.71641E+00	 5.32006E+00	 5.10804E+00
 2.60940E+01	 2.42934E+01	 2.06749E+01	 1.72902E+01	 1.31522E+01	 1.26572E+01	 1.15445E+01	 1.18052E+01	 8.62031E+00	 1.01836E+01	 1.06101E+01	 8.61236E+00	 1.15380E+01	 1.00027E+01	 1.66600E+01	 2.80118E+01	 3.43585E+01	 4.04702E+01	 3.03911E+01	 2.19715E+01	 2.25426E+01	 2.70742E+01	 2.88193E+01	 2.55552E+01	 1.99664E+01	 1.79486E+01	 2.52116E+01	 3.19616E+01	 2.59584E+01	 1.87205E+01	 1.92707E+01	 2.10434E+01	 1.58963E+01	 1.03502E+01	 1.36600E+01	 2.07513E+01	 1.63830E+01	 1.42043E+01	 1.16867E+01	 1.29421E+01	 1.15777E+01	 1.07513E+01	 1.10013E+01	 1.18437E+01	 1.47846E+01	 2.00026E+01	 2.15792E+01	 1.39770E+01	 1.09403E+01	 9.40547E+00	 8.20346E+00	 8.44302E+00	 6.06822E+00	 7.42987E+00	 1.00336E+01	 1.17836E+01	 1.79249E+01	 1.73784E+01	 9.02805E+00	 5.64232E+00	 4.38737E+00
